50000 100000
16919 33013 13
16919 43985 14
16920 43812 1
16920 47907 6
16920 36085 3
16920 45238 19
16920 29733 20
16921 35789 6
16921 22979 16
16921 45892 8
16921 42497 6
16921 19018 2
16921 17041 19
16922 37970 9
16922 47665 15
16922 41311 13
16923 17345 2
16923 46452 17
16923 49065 8
16923 33030 1
16924 26805 17
16926 45606 17
16926 26380 17
16926 17401 1
16926 28792 14
16926 49567 10
16927 41415 19
16927 29685 4
16927 18225 14
16927 37732 15
16928 31957 11
16928 36689 6
16929 29375 12
16929 18971 4
16930 17505 7
16931 22304 5
16931 23857 4
16931 31927 7
16932 33248 18
16932 49823 15
16932 20651 8
16932 41674 6
16933 18183 19
16934 18204 17
16934 42948 14
16936 33826 14
16937 47766 18
16937 31342 10
16938 24108 15
16938 44185 15
16938 49915 16
16938 36333 18
16939 46247 13
16939 47541 19
16940 36007 12
16940 20770 14
16941 19181 2
16942 19604 17
16942 49549 19
16943 31561 18
16943 41674 18
16944 49408 7
16944 41242 7
16944 35062 8
16944 34082 20
16944 41873 4
16945 33518 4
16945 32571 11
16945 20438 13
16945 26603 13
16946 46381 19
16946 33060 7
16947 19999 15
16948 32696 6
16948 30009 13
16948 32833 3
16949 17522 15
16949 36567 9
16949 37578 15
16949 23370 5
16950 26714 20
16950 27851 11
16950 35581 20
16951 48556 17
16951 35966 3
16951 48056 15
16951 17526 15
16951 31232 1
16951 17705 15
16952 34293 15
16953 38964 16
16953 19079 19
16953 26404 4
16954 21808 13
16954 43345 8
16954 20065 9
16955 26517 20
16955 39639 8
16956 21623 1
16956 45014 4
16957 46891 15
16958 45593 8
16958 45745 5
16958 31836 5
16958 23293 14
16959 22152 15
16959 23140 14
16959 48048 7
16960 28991 15
16960 48915 14
16960 34908 13
16960 38080 12
16960 26499 10
16961 46477 16
16962 38411 15
16962 34411 2
16962 23949 5
16962 48085 9
16964 21449 19
16964 39611 18
16965 36609 5
16965 49096 1
16965 19748 7
16966 46255 14
16966 35058 3
16966 33018 10
16967 21387 12
16967 36316 1
16967 20621 16
16967 38778 7
16967 23853 13
16967 28538 6
16970 43290 20
16970 42991 14
16971 23155 4
16971 26167 14
16972 18554 11
16972 25483 13
16972 34846 14
16973 39471 10
16973 18548 5
16973 38681 9
16973 39523 16
16974 41867 16
16975 46141 10
16975 46495 2
16975 17300 20
16976 18316 13
16976 19986 17
16977 46828 18
16977 47403 13
16978 21695 11
16979 29076 8
16979 18677 4
16979 23537 6
16979 34403 18
16980 28084 10
16980 25967 3
16980 23328 2
16981 25500 17
16981 19395 9
16982 45501 10
16982 43914 9
16983 44391 18
16984 41534 10
16984 29725 4
16985 42985 19
16985 31504 4
16985 36853 12
16986 49268 1
16986 22316 10
16986 38329 15
16987 43466 1
16987 43036 18
16987 30644 10
16988 34434 5
16988 44481 10
16988 41659 6
16988 41165 7
16989 43525 18
16989 47285 19
16989 27085 1
16989 21843 5
16990 47236 14
16990 19312 10
16990 45139 2
16992 40568 2
16992 28339 17
16993 35754 20
16994 39587 9
16996 31578 14
16996 46338 14
16997 45715 6
16997 43135 10
16997 48599 10
16997 45393 1
16998 45597 13
17000 28573 15
17001 27431 1
17001 18905 5
17001 23865 20
17001 44127 10
17001 19585 1
17001 49389 2
17001 43762 9
17002 47235 15
17002 28348 18
17002 44454 12
17003 43885 4
17003 32886 16
17003 18803 6
17003 20688 3
17005 46089 10
17005 20227 4
17006 35395 15
17006 44996 11
17007 22202 3
17008 45487 13
17008 35102 2
17008 48093 14
17009 18097 8
17009 41413 4
17009 23711 12
17009 22693 5
17010 21779 9
17010 26369 1
17010 45263 6
17010 43746 17
17010 20612 14
17011 26110 15
17011 21492 10
17011 21126 12
17011 49494 7
17012 45076 15
17012 41095 12
17012 19402 11
17012 22227 9
17014 37349 13
17014 49389 1
17014 30317 19
17015 38548 11
17016 17114 9
17016 26058 14
17016 44106 20
17016 44791 11
17016 46061 15
17017 34432 1
17017 26552 20
17017 41684 1
17017 31711 20
17017 41972 17
17018 47319 5
17019 34928 11
17019 23957 9
17020 48830 16
17020 30378 8
17020 40091 8
17020 22353 19
17023 41090 15
17023 30189 15
17023 41445 12
17023 23185 2
17023 27707 10
17024 21932 10
17024 43563 10
17024 25781 17
17024 46813 16
17025 20606 18
17025 20515 8
17025 29366 9
17025 25026 16
17025 44129 18
17026 43165 12
17026 28445 6
17026 25112 17
17026 38592 10
17027 27314 11
17027 44757 10
17027 20605 7
17027 17473 9
17027 33622 18
17027 18742 5
17028 38511 12
17028 37648 11
17029 23394 11
17029 33569 11
17030 31360 20
17030 35023 20
17031 43591 14
17031 26498 2
17032 34741 7
17032 25867 3
17033 37962 3
17033 20923 4
17034 22032 20
17034 43615 16
17034 31888 11
17035 17836 6
17036 42970 5
17037 32432 4
17037 43483 10
17037 30839 7
17038 34731 11
17038 28515 11
17039 22442 2
17039 32232 19
17039 31625 20
17040 19827 19
17040 23161 10
17041 46922 2
17041 26148 10
17041 38218 15
17041 22235 19
17041 19699 10
17041 40343 10
17041 38669 20
17042 42269 13
17042 49495 9
17042 23435 12
17042 43922 12
17042 37413 2
17043 26924 20
17043 45629 7
17043 18332 8
17043 22032 19
17045 34007 5
17045 29157 10
17045 46027 11
17045 33097 16
17046 44630 17
17046 35253 11
17046 30676 19
17046 35446 2
17047 26354 8
17048 26834 17
17048 22651 11
17048 29728 17
17049 39347 1
17049 43799 3
17049 38661 1
17050 38646 17
17050 35235 15
17050 20182 12
17050 29909 3
17051 34664 20
17053 25397 19
17053 33356 18
17053 41252 9
17053 40886 6
17054 30818 14
17054 41111 20
17054 39733 10
17054 30566 2
17054 37592 19
17055 28582 6
17056 30255 18
17056 49866 12
17057 35829 10
17057 39685 9
17057 46104 11
17058 17155 18
17058 17654 17
17058 28785 17
17058 30343 14
17058 31432 8
17059 39937 9
17059 20617 12
17059 28547 6
17060 24037 13
17060 40402 12
17061 25731 17
17061 21027 3
17062 33837 10
17062 45066 1
17062 31178 20
17063 30430 19
17063 47653 17
17063 34407 5
17064 47756 4
17065 22959 16
17066 28894 12
17066 19072 4
17067 43901 12
17067 25625 14
17067 39721 7
17067 45328 11
17067 29967 3
17068 36943 12
17068 27126 8
17068 31060 3
17068 31938 4
17068 19018 11
17069 35346 11
17069 49140 12
17069 30393 5
17070 24779 20
17070 23495 4
17070 25763 3
17070 29518 9
17071 25630 20
17071 43071 11
17071 37178 5
17071 44420 18
17072 26307 14
17072 43923 18
17072 31087 18
17074 30413 1
17074 46777 10
17075 42100 10
17075 31125 19
17076 38375 8
17076 29615 11
17076 39939 15
17077 45959 20
17077 22582 18
17077 33042 14
17077 38842 5
17078 42255 12
17078 32590 17
17079 35616 6
17080 33071 18
17080 34533 5
17080 28693 6
17081 25630 9
17082 20235 20
17083 25020 6
17083 38738 3
17083 21416 1
17084 36058 11
17085 46912 4
17085 21527 17
17085 21872 2
17085 46232 17
17085 23966 20
17085 49264 17
17086 43299 14
17086 45657 17
17086 27969 13
17086 41397 3
17086 44038 8
17086 26368 5
17086 42121 10
17087 20475 1
17087 22327 20
17088 49988 7
17088 24804 20
17088 32385 13
17089 20733 13
17089 19171 9
17089 49331 16
17090 45960 7
17091 25301 11
17091 24343 7
17091 37401 6
17091 48190 19
17091 21357 12
17092 23399 11
17092 44791 9
17092 42476 11
17093 41010 12
17093 24660 12
17094 42523 5
17095 21016 9
17096 35149 5
17096 40630 8
17097 27617 11
17097 25096 4
17098 22425 4
17098 41286 2
17098 40332 2
17099 46130 2
17099 45487 14
17099 21490 11
17100 30548 16
17100 49618 5
17101 23513 5
17101 46501 6
17101 18468 3
17102 45775 18
17102 37784 13
17102 38194 18
17102 25951 7
17103 37414 6
17103 21843 10
17103 49510 14
17103 48634 15
17104 19115 14
17104 44840 11
17105 40866 16
17106 40788 13
17106 17748 7
17107 43376 20
17107 48718 4
17107 44328 3
17107 42029 13
17107 44186 16
17107 39608 11
17107 17764 20
17107 28776 16
17108 20934 16
17108 36566 12
17108 48426 11
17109 18756 18
17109 23827 18
17109 34210 10
17109 43629 14
17110 46256 13
17110 17508 20
17110 24155 5
17111 34351 2
17112 23462 1
17112 26472 10
17112 26794 19
17112 41768 18
17112 37362 19
17112 33853 1
17113 20887 14
17113 35594 9
17113 36275 8
17113 27810 10
17113 18009 5
17113 34891 12
17114 18145 6
17114 29832 6
17116 47843 6
17116 39384 4
17117 26555 8
17117 22822 16
17117 47350 7
17117 33183 18
17118 21384 1
17119 20549 19
17119 21174 8
17119 26326 10
17120 28189 18
17121 48381 2
17121 36683 10
17122 27441 9
17123 43387 17
17123 30160 18
17123 26995 17
17123 28193 15
17124 30430 6
17125 41679 3
17125 38211 4
17126 39677 10
17126 27563 11
17126 43198 3
17127 34776 1
17128 41626 3
17128 39380 12
17128 26657 19
17128 22596 8
17128 44417 17
17128 48186 2
17129 27424 8
17129 20987 10
17132 46420 9
17132 19760 8
17133 49567 4
17133 20091 16
17134 28159 1
17134 45335 10
17135 24716 7
17135 22036 1
17135 49707 10
17136 36377 15
17136 39202 9
17137 48941 17
17137 44840 18
17137 43666 9
17137 26163 5
17137 23118 4
17137 34886 7
17138 26387 15
17138 27935 5
17138 39644 12
17139 49997 6
17140 38340 15
17140 39017 18
17141 20212 20
17141 40739 14
17141 29225 11
17141 17226 15
17142 40767 10
17142 25455 7
17143 36200 9
17143 36411 2
17143 29818 9
17144 44236 10
17144 40997 5
17144 35657 18
17145 42924 18
17146 38139 19
17146 32178 13
17146 49804 20
17147 23557 5
17147 43871 12
17148 35549 16
17148 21481 14
17149 35414 14
17149 46783 19
17149 21797 13
17149 22520 15
17150 23984 15
17150 36448 15
17150 32415 8
17150 36255 5
17151 18828 17
17151 29468 3
17151 26236 6
17151 29871 20
17152 49395 13
17152 44065 14
17152 46605 16
17152 49380 1
17152 34395 13
17153 32117 2
17153 20856 1
17153 34692 6
17154 30519 2
17155 20498 5
17155 17358 11
17155 26721 10
17156 33934 6
17156 45856 16
17156 25698 18
17156 34508 17
17156 40095 1
17157 27096 6
17157 48610 8
17157 45295 16
17158 45144 18
17158 27570 5
17158 40593 16
17158 46107 7
17158 48394 20
17158 41229 20
17159 23775 8
17159 20312 17
17159 40312 2
17160 40139 5
17160 37896 14
17160 37038 9
17160 19826 5
17161 26670 16
17162 37118 12
17162 41814 3
17163 28016 7
17163 29273 10
17163 35435 8
17163 40092 1
17163 29635 20
17164 48726 18
17164 19304 17
17164 47397 4
17164 36890 9
17165 34245 6
17165 27240 18
17165 45944 10
17166 28664 17
17166 37941 17
17166 26692 8
17167 41753 16
17167 22905 9
17167 45287 9
17167 36024 13
17167 24504 9
17167 33437 12
17168 41926 7
17169 22377 7
17169 32921 6
17169 32348 9
17169 42975 18
17170 18511 17
17170 28926 11
17170 37904 2
17170 44623 1
17170 24663 8
17171 49416 4
17173 45882 4
17173 44560 7
17173 46392 1
17174 21707 5
17174 32197 15
17175 45142 20
17175 40826 3
17175 38033 6
17175 36484 9
17176 48896 12
17176 20115 19
17176 19097 18
17176 40081 10
17177 40237 3
17178 36090 4
17178 38900 11
17179 35004 10
17179 21411 9
17179 33396 9
17179 19853 9
17179 21559 4
17179 18620 2
17179 29473 9
17180 18396 11
17180 38406 9
17181 44062 8
17181 46053 10
17182 25248 18
17182 28060 8
17183 33917 11
17183 26746 13
17185 36717 1
17185 45736 15
17185 32913 4
17186 31838 10
17187 37529 5
17187 35973 1
17187 34578 18
17187 34320 5
17188 22458 20
17188 22313 4
17189 39866 19
17189 23319 1
17191 40644 14
17191 32678 9
17191 35877 13
17192 27836 16
17192 30345 12
17192 24845 8
17192 29986 17
17193 43955 1
17193 40813 20
17193 35848 11
17193 46808 13
17194 26976 1
17194 33931 7
17194 37354 19
17194 45062 16
17194 43549 18
17194 34321 7
17194 44062 8
17195 30648 11
17195 25235 7
17195 27216 7
17196 27221 13
17196 34683 4
17196 26056 1
17196 18263 10
17196 31974 10
17196 37214 8
17197 40025 16
17197 43205 5
17197 44631 11
17197 17339 1
17197 46981 2
17198 40829 2
17198 27024 6
17198 36040 15
17199 47654 9
17199 32919 15
17200 40507 6
17200 39695 6
17200 48027 9
17200 37883 17
17201 26633 15
17201 34531 5
17201 39035 15
17201 39374 2
17201 47807 20
17202 34793 10
17202 37401 17
17202 18725 15
17204 31477 15
17205 22034 3
17205 18950 20
17205 22052 15
17205 18528 8
17206 26161 20
17206 26214 8
17206 35518 5
17206 32287 14
17207 22028 12
17207 38971 12
17207 33212 14
17208 32491 10
17208 33280 9
17208 24614 13
17209 45526 8
17210 35221 14
17210 33784 20
17211 43567 12
17211 40107 9
17211 40567 3
17212 18868 5
17212 29287 16
17212 47605 13
17212 40665 7
17213 49397 9
17213 17749 17
17213 40845 11
17213 32484 4
17213 21757 4
17214 42691 14
17214 35277 10
17215 42932 9
17215 19611 17
17216 41483 4
17216 47119 1
17216 40375 15
17217 43837 6
17217 21608 18
17217 27540 10
17217 28895 7
17218 30348 6
17219 35322 11
17219 48634 10
17220 31293 2
17220 44128 3
17220 24875 6
17220 39241 10
17221 43561 5
17221 27523 10
17222 21845 14
17223 22844 10
17223 34124 5
17223 40718 9
17224 29497 1
17224 44969 6
17225 43816 11
17225 27559 5
17225 33727 16
17225 21582 16
17225 38401 20
17226 35950 17
17226 30931 15
17226 25315 13
17226 44457 16
17226 23720 20
17226 44118 14
17226 43326 15
17226 25925 9
17227 49426 16
17227 37872 14
17227 20150 20
17227 21738 1
17228 27882 14
17228 25183 3
17228 24890 6
17230 41526 15
17230 46527 20
17230 47464 2
17230 49014 10
17231 31165 10
17231 29772 2
17232 48452 19
17233 35644 9
17234 49159 11
17234 48085 18
17235 39244 14
17235 31180 8
17236 36527 1
17236 20819 17
17236 26829 15
17236 44383 6
17236 39595 6
17237 27319 8
17237 41580 8
17237 46379 18
17237 49950 16
17238 25112 5
17238 17732 15
17238 33289 13
17239 30866 18
17239 18197 20
17240 40198 8
17240 47567 11
17240 24374 9
17241 35214 15
17242 29071 12
17242 27640 11
17243 20095 16
17243 24140 12
17243 35756 16
17243 18234 15
17243 21324 12
17245 27930 18
17245 39071 16
17245 44975 14
17245 29658 9
17246 28484 1
17246 23368 13
17247 42577 17
17247 19383 17
17248 48364 20
17248 24731 19
17249 26155 6
17250 18541 1
17250 26541 14
17251 37730 19
17251 17669 4
17252 33882 3
17252 21515 3
17252 35279 6
17253 31980 19
17253 22090 10
17254 24398 2
17255 28818 8
17255 28238 20
17255 35756 19
17255 38809 3
17256 48621 19
17257 42509 18
17257 36614 3
17257 39873 10
17258 45928 19
17258 35494 18
17258 30790 6
17258 29402 4
17259 39643 14
17259 41174 5
17260 27435 9
17260 26518 17
17260 41714 5
17260 32271 11
17260 41335 10
17261 32806 6
17261 32420 11
17261 22505 9
17261 44034 2
17262 30478 17
17262 18360 14
17262 27001 15
17263 46199 16
17264 31510 11
17265 38709 14
17265 21361 13
17265 47852 16
17265 28733 1
17266 26713 16
17266 36700 7
17266 30845 19
17266 40212 7
17268 30527 3
17268 29566 9
17268 38825 20
17269 40898 5
17269 39696 10
17269 30757 4
17270 34201 20
17270 36038 7
17271 36824 15
17271 19295 1
17271 19251 19
17271 44004 19
17271 48212 20
17271 22949 7
17272 28266 5
17272 30411 10
17273 49459 19
17273 36077 12
17273 44870 13
17273 41843 9
17275 29361 3
17275 46829 3
17275 33114 7
17275 44100 15
17276 21343 7
17276 41973 4
17276 22931 10
17277 23137 8
17278 19536 20
17279 39774 11
17279 33978 7
17279 34561 9
17280 29792 14
17281 38292 10
17281 29766 13
17281 43601 15
17281 49950 6
17282 38250 11
17284 27824 12
17284 40099 20
17284 48404 16
17284 42021 3
17285 33880 8
17285 33139 4
17285 28812 12
17287 19031 8
17288 36160 7
17288 34681 2
17289 19414 13
17289 41698 1
17290 25802 16
17290 31894 2
17290 32381 9
17290 24965 16
17290 29273 16
17290 37883 1
17290 40361 16
17291 41104 8
17291 44535 13
17292 38813 1
17292 29527 12
17293 48030 6
17293 19026 6
17294 32594 8
17294 24660 12
17295 18253 5
17295 38029 11
17295 48788 13
17295 44980 15
17295 20573 3
17295 22544 7
17296 24296 9
17296 45208 19
17296 32960 14
17297 47367 15
17297 24046 11
17297 41232 11
17297 49529 6
17298 24531 14
17298 17894 15
17298 41114 20
17298 28227 5
17298 39025 20
17298 34693 11
17299 39430 19
17299 27482 18
17299 43910 13
17299 44256 18
17300 41565 16
17300 48819 18
17300 43300 7
17301 45369 11
17302 42803 10
17303 32759 11
17303 23249 16
17303 20582 2
17303 18735 20
17304 35997 4
17304 36487 19
17304 22474 10
17304 26495 7
17305 45976 20
17306 19331 5
17306 30474 13
17307 36647 3
17307 23136 19
17307 30434 3
17307 49778 7
17308 46628 17
17308 41233 11
17309 19400 12
17309 44186 12
17310 25103 4
17310 33811 12
17310 49863 6
17310 37923 9
17313 46320 13
17313 47827 18
17313 43740 7
17314 19637 17
17314 25842 13
17314 35452 16
17314 44760 12
17314 18698 1
17314 18256 15
17315 47967 4
17315 21151 18
17315 17484 20
17316 47098 16
17316 47894 17
17316 45937 19
17317 42356 6
17318 40841 15
17319 42994 9
17319 48990 4
17319 29030 13
17319 25986 1
17319 19998 14
17320 23414 13
17322 33426 1
17323 47251 18
17323 28261 14
17324 24211 17
17324 36023 6
17325 39981 6
17326 38035 11
17326 44654 16
17327 42091 1
17328 46369 4
17329 45839 11
17330 32017 7
17330 20019 9
17331 44016 13
17331 27461 13
17332 35193 2
17332 27007 5
17333 42917 14
17333 34373 4
17333 46061 9
17333 24998 13
17334 20145 6
17335 47191 8
17335 26465 2
17336 36876 10
17336 44928 13
17337 40963 17
17337 28809 2
17337 48898 3
17337 25593 15
17337 24893 20
17338 18390 15
17339 42126 19
17340 20125 17
17340 37349 6
17340 23726 4
17341 46554 18
17341 34709 16
17342 28029 20
17342 26731 18
17342 22189 2
17343 43281 5
17343 27559 17
17343 25552 14
17344 42672 18
17345 44218 3
17346 41675 4
17346 32907 18
17347 29443 16
17347 32380 1
17348 24594 17
17349 33689 17
17349 23109 13
17349 29439 8
17349 48054 12
17349 21693 14
17349 29612 10
17350 46395 8
17351 28694 13
17351 45409 4
17352 43758 9
17352 32063 18
17352 20269 13
17352 41715 1
17352 30242 18
17352 32825 8
17352 49835 20
17353 39674 14
17354 34485 8
17354 37896 10
17354 41444 6
17354 28284 1
17354 25691 2
17355 47209 15
17355 44812 5
17355 40777 17
17356 39790 5
17356 48952 7
17356 27371 16
17356 22620 3
17356 25491 13
17357 40583 4
17357 48530 17
17357 22589 19
17358 42018 17
17359 46223 2
17359 42550 16
17360 25070 11
17360 30501 19
17360 19270 15
17361 26537 6
17362 28870 10
17362 47374 10
17364 32499 2
17364 47719 9
17365 19203 12
17365 20854 7
17366 22101 1
17368 30768 4
17368 24676 14
17368 45475 11
17368 42013 14
17368 34237 16
17368 24832 8
17371 40882 3
17371 44787 15
17371 34212 16
17371 40480 5
17371 19215 2
17372 29007 13
17372 43241 8
17372 41526 9
17374 17503 10
17375 27165 14
17376 30267 8
17376 37739 14
17377 32268 7
17377 46698 10
17378 24456 7
17378 41363 17
17378 45548 20
17379 49648 20
17379 48000 9
17380 25586 10
17380 31355 6
17381 27434 9
17381 49819 8
17382 45525 20
17382 38267 3
17382 18037 15
17382 28268 16
17383 34550 10
17383 24918 1
17384 35397 6
17384 27956 16
17385 30809 15
17385 33845 9
17385 25168 17
17386 45308 4
17386 32139 13
17386 37428 14
17387 17978 3
17387 19948 10
17387 17708 5
17388 24592 16
17388 44952 19
17388 45142 13
17388 42452 1
17388 36272 6
17389 19560 5
17389 27575 20
17389 20754 2
17390 35524 3
17390 25291 4
17390 44501 20
17390 47852 16
17390 31951 2
17390 31053 7
17391 48285 8
17392 34204 4
17393 24190 12
17394 39241 1
17394 21079 9
17395 40648 12
17395 36122 3
17396 45871 18
17397 20261 9
17398 43820 4
17398 21278 2
17399 19556 12
17399 30904 5
17399 25521 13
17399 44508 16
17399 29877 17
17400 36735 8
17400 41643 9
17400 19352 11
17400 37261 9
17400 33618 13
17400 18489 2
17400 49144 10
17401 42964 4
17401 37099 13
17402 42842 11
17402 36044 6
17402 20133 6
17402 26087 6
17403 38132 6
17403 24783 14
17404 23065 1
17404 47995 17
17404 18236 20
17405 29221 10
17405 44770 20
17406 48722 9
17407 42293 12
17407 37597 13
17407 34110 18
17407 34889 5
17407 23310 7
17408 31708 12
17408 38159 15
17408 23583 12
17408 33393 17
17408 44883 11
17409 18442 6
17409 18512 20
17409 37505 4
17409 23920 2
17410 22498 3
17411 48955 4
17411 41094 11
17412 49514 16
17412 30284 18
17412 33273 2
17412 43474 4
17413 44176 1
17413 45941 6
17413 33063 18
17414 44964 10
17415 49766 6
17415 36666 19
17415 28493 12
17416 40682 2
17416 28880 15
17417 39920 20
17417 32702 4
17417 34660 8
17417 45118 6
17418 20450 18
17419 29362 7
17420 34669 16
17420 42268 10
17420 39087 5
17420 37773 18
17420 33921 12
17421 49896 10
17421 47145 19
17422 49744 18
17422 41211 15
17422 39574 1
17423 39270 2
17423 26444 2
17423 30125 14
17423 25767 6
17424 29721 1
17424 20897 18
17424 24541 4
17424 30990 12
17425 43641 18
17425 34190 4
17425 36405 2
17425 27321 20
17426 24246 15
17426 39655 1
17426 20801 19
17426 25342 14
17427 35036 19
17427 43696 8
17427 47587 2
