10000 30000
3277 4309 11
3277 8139 1
3278 6788 14
3278 5006 6
3278 9661 16
3278 9141 4
3278 9447 18
3278 8778 4
3278 7114 2
3279 3368 13
3279 9881 7
3279 5988 3
3280 9165 20
3280 8525 18
3280 8981 12
3281 8482 10
3281 9747 9
3281 8946 18
3281 7839 2
3281 7151 14
3281 5926 13
3281 3555 15
3282 3297 13
3282 8956 9
3282 7499 14
3282 9944 5
3283 4197 20
3283 4069 2
3283 3350 14
3284 6985 11
3284 5681 3
3284 5167 13
3285 4274 12
3286 3713 3
3286 3625 5
3287 6044 13
3287 9999 11
3287 8556 9
3287 5855 16
3288 4444 7
3288 6730 16
3289 8158 2
3289 6074 9
3289 9802 6
3289 7776 3
3289 8038 10
3290 9883 4
3290 6390 12
3291 3560 5
3291 4515 8
3291 4812 18
3291 6373 15
3291 9999 15
3292 4629 17
3292 4754 16
3293 3614 2
3293 9874 1
3294 9114 1
3294 6032 19
3295 5107 17
3295 7535 11
3295 6744 9
3296 9908 12
3296 8238 2
3296 9847 14
3297 6581 20
3297 4860 7
3297 6833 11
3297 9078 16
3298 3975 13
3298 6877 8
3298 5998 7
3299 7344 17
3299 8569 4
3299 8229 6
3299 5645 7
3300 6208 11
3300 8521 10
3300 5484 7
3302 9955 7
3302 7264 14
3302 8101 2
3302 3304 13
3302 4913 5
3302 9205 1
3303 6439 7
3303 7109 16
3303 4376 14
3304 5864 2
3304 8489 5
3304 4963 2
3304 3458 16
3304 8141 2
3304 7365 15
3305 8142 8
3305 6183 16
3305 6987 8
3305 8294 13
3306 9364 14
3307 7194 18
3307 8782 2
3308 9671 8
3308 7635 3
3308 8541 14
3308 4526 20
3308 4660 15
3309 7769 14
3309 8877 1
3309 7929 15
3309 9832 20
3310 3505 1
3310 8255 9
3310 4097 13
3311 6470 14
3311 3374 1
3311 8934 2
3312 9383 11
3312 6947 11
3312 4336 19
3312 7768 8
3312 4621 3
3312 7689 19
3312 9570 19
3312 3878 9
3312 4183 19
3313 4418 7
3313 4552 9
3313 4952 9
3313 8368 20
3314 7009 20
3314 5370 3
3314 4820 13
3314 4271 3
3314 7366 12
3314 8257 20
3314 5688 2
3315 4134 6
3315 3791 18
3315 3999 15
3316 3805 20
3316 9915 18
3316 3416 5
3317 9058 14
3318 5956 6
3318 5142 5
3318 4745 11
3318 6771 11
3319 5648 11
3319 5356 15
3319 9811 10
3319 9354 4
3320 7436 20
3320 5057 9
3321 7850 12
3321 3949 2
3321 3348 17
3322 4091 20
3322 9760 2
3322 8146 14
3323 3351 13
3324 8788 1
3324 7779 8
3325 7406 14
3325 8232 8
3325 8143 9
3325 7767 1
3325 4127 19
3326 6556 3
3326 5844 13
3326 5058 3
3327 7259 14
3327 4901 19
3327 5573 7
3327 3901 4
3327 4026 8
3328 6073 7
3328 3677 8
3328 4617 13
3328 8875 7
3328 8523 10
3328 9880 11
3328 9279 6
3328 6763 18
3329 8377 1
3329 5246 9
3329 6821 8
3330 9485 7
3330 5830 6
3330 9114 13
3330 8999 9
3330 5234 9
3331 4177 9
3331 7152 12
3331 4054 17
3332 7976 4
3332 4438 13
3332 4884 10
3332 6016 19
3333 5947 9
3333 8093 14
3334 8898 4
3334 3517 11
3335 5617 6
3335 4375 17
3335 6757 14
3335 5695 18
3336 9875 4
3336 5898 11
3337 6511 20
3337 3878 4
3338 8780 12
3338 5282 14
3338 3577 15
3339 8952 10
3339 4736 1
3339 3514 16
3339 8232 19
3339 4925 9
3339 6397 19
3339 4855 4
3339 4905 15
3339 3919 20
3340 6723 1
3340 9552 14
3340 7269 1
3340 6000 18
3340 6602 4
3341 9529 5
3342 7609 12
3342 8866 15
3342 7560 2
3342 6228 13
3342 8111 1
3342 8880 5
3342 7224 20
3343 3882 17
3343 8151 6
3343 6986 5
3343 6974 9
3343 3823 18
3344 5047 19
3344 8463 15
3345 6247 3
3345 8856 10
3345 9154 16
3345 5570 2
3345 5941 14
3345 7140 16
3345 8222 12
3345 8829 20
3346 5147 13
3346 4276 11
3347 5295 2
3347 9407 1
3347 9156 1
3348 6156 6
3348 8992 4
3348 4991 19
3348 9509 15
3349 4938 20
3349 6082 15
3349 5261 14
3349 3531 10
3349 4654 15
3349 6744 1
3349 8977 10
3349 4322 18
3350 9902 14
3350 7005 1
3350 4316 3
3350 9313 13
3350 5962 11
3351 6674 13
3351 7324 3
3351 4345 5
3351 4897 10
3352 3541 14
3352 5798 14
3352 3481 5
3352 6052 11
3352 6633 14
3353 7590 19
3353 4859 12
3353 6666 3
3353 9409 5
3353 7320 12
3353 6035 3
3353 5748 14
3354 5297 5
3354 3498 17
3355 6951 1
3355 6675 6
3356 4466 13
3356 6934 4
3356 7401 9
3356 6368 6
3356 9269 5
3356 6652 17
3357 3490 10
3358 8179 16
3358 8812 10
3358 7228 13
3358 4183 19
3358 6223 16
3359 8458 17
3359 7376 12
3359 9671 4
3359 9400 7
3360 7310 14
3360 8053 17
3360 6643 3
3360 4483 20
3360 9330 9
3360 8506 18
3361 8680 1
3361 7818 9
3361 5847 9
3361 8684 13
3362 7712 8
3362 7656 11
3363 6558 18
3363 8036 2
3363 3407 2
3364 6734 5
3365 6144 15
3365 9859 5
3365 5831 20
3365 8905 3
3365 3850 15
3366 8482 4
3366 6110 9
3366 9934 4
3366 5009 4
3366 4274 5
3367 8984 4
3367 8815 6
3367 5027 20
3367 8874 2
3368 4335 12
3368 5055 17
3368 6577 17
3368 5265 17
3369 5187 10
3369 6234 3
3369 8129 19
3369 4194 7
3370 3677 13
3370 4047 6
3370 4475 13
3370 3657 7
3371 3519 3
3371 4504 8
3371 4093 10
3371 6211 19
3371 4443 9
3371 7418 14
3371 8292 1
3372 3969 15
3372 7992 17
3372 8108 3
3372 6493 17
3372 3909 6
3372 9950 20
3373 4650 11
3373 4030 5
3373 5260 4
3373 4832 19
3374 9249 8
3374 3918 18
3375 7168 11
3375 5555 6
3375 5199 5
3375 9661 6
3376 3943 20
3376 4356 7
3376 7707 4
3377 9025 3
3377 5054 10
3377 9540 6
3377 4380 8
3377 7445 3
3378 9422 3
3378 8782 12
3378 6473 10
3378 9188 16
3379 3979 19
3379 5625 15
3379 7461 1
3379 9688 9
3379 5460 20
3379 8310 19
3379 3893 18
3380 5888 17
3380 5471 8
3380 5592 3
3381 6988 6
3381 5730 1
3381 8831 13
3382 6373 2
3382 3675 11
3383 7306 8
3384 7553 19
3384 9268 11
3384 8855 10
3385 3390 8
3385 7066 6
3385 9835 17
3385 6128 9
3386 3579 12
3387 3688 3
3387 8485 5
3387 3755 20
3387 8114 19
3387 9001 7
3387 3744 18
3387 7563 15
3388 6883 17
3388 9046 17
3388 8218 9
3388 6245 7
3388 5937 3
3389 7460 1
3389 7474 15
3389 6180 10
3389 5245 19
3390 4448 3
3391 9463 9
3391 8198 17
3391 5322 15
3391 8231 14
3392 6376 9
3392 9617 6
3392 8235 15
3393 8875 7
3393 6671 1
3393 3570 1
3393 6469 19
3394 9080 6
3394 3596 2
3394 6905 4
3394 9765 18
3394 9580 18
3395 4975 16
3395 3739 2
3395 4230 14
3395 9048 20
3395 3838 18
3395 5145 7
3396 4735 5
3396 6793 19
3396 7644 5
3396 5394 9
3396 5057 2
3397 8498 3
3397 8291 4
3397 6142 13
3397 9724 6
3398 4729 17
3399 8100 1
3399 6028 3
3399 3860 14
3399 8070 18
3400 8676 2
3400 3604 15
3400 7004 8
3400 5658 6
3401 7404 17
3401 9134 4
3401 4112 19
3401 6427 15
3401 3405 12
3402 7875 2
3402 7719 15
3402 7291 16
3402 4172 5
3402 4423 3
3403 3621 17
3404 7662 18
3404 8738 20
3404 7891 1
3404 4195 14
3405 5218 14
3405 8677 12
3406 6663 2
3406 9090 11
3406 5980 14
3406 8516 12
3407 5921 12
3407 9366 8
3407 7087 9
3407 5991 1
3407 9845 2
3408 9908 5
3408 6149 14
3408 5971 16
3409 7605 3
3409 5782 14
3409 7975 3
3410 3568 15
3410 6774 5
3410 4710 15
3411 5582 15
3411 5542 11
3411 7765 8
3411 6584 20
3411 9798 19
3412 9460 11
3412 4998 9
3412 8290 7
3412 4441 3
3412 8076 14
3413 7694 4
3414 8784 3
3414 6913 18
3414 9167 14
3414 9194 19
3415 8538 17
3415 6142 4
3415 4584 9
3416 6876 6
3416 7869 4
3417 4193 17
3417 7273 12
3417 6719 19
3417 4740 6
3418 9675 19
3418 4593 8
3418 9708 2
3418 9825 1
3418 6737 10
3419 8051 9
3419 7743 20
3419 5537 5
3420 5105 6
3420 9306 19
3420 9568 9
3420 9526 14
3420 5355 18
3420 9271 20
3421 9943 15
3421 3770 13
3421 5255 4
3421 6794 14
3422 7854 14
3422 9604 4
3422 7297 4
3423 5817 18
3423 3841 12
3423 4286 15
3423 6182 2
3423 6388 2
3423 7411 3
3424 5437 1
3424 5787 19
3424 9643 6
3424 7513 2
3424 6511 16
3425 9929 8
3425 5025 15
3426 5943 18
3426 9117 14
3426 7313 13
3427 9214 11
3427 6842 12
3427 5671 16
3427 9229 4
3428 8879 20
3428 8804 11
3429 7756 11
3429 6480 16
3429 8449 6
3429 6437 19
3430 9150 2
3431 9123 7
3431 5344 9
3431 4456 3
3432 4374 8
3432 6520 18
3432 5039 14
3432 5230 11
3432 5287 3
3432 7190 15
3432 6062 13
3433 4670 16
3433 6843 8
3433 5408 16
3433 3816 5
3434 7563 16
3434 8193 6
3434 5912 12
3434 7185 19
3434 7385 1
3434 4217 13
3434 9537 7
3435 4345 12
3435 4760 20
3435 6119 8
3435 3955 4
3435 7389 6
3436 6997 4
3436 3573 12
3436 5703 3
3436 4956 2
3436 5626 1
3436 7900 20
3436 6251 20
3436 7471 20
3437 3693 4
3437 9768 6
3437 6854 20
3438 3882 19
3438 8595 17
3438 5257 6
3438 3717 9
3438 4879 17
3438 4438 14
3438 4270 4
3439 6488 7
3439 9897 3
3439 6544 4
3439 6940 1
3440 4079 7
3440 7530 11
3440 6224 17
3441 5862 1
3441 5633 15
3441 9573 15
3441 9347 3
3441 7812 2
3441 8638 19
3442 4333 3
3442 7412 6
3442 8282 2
3442 9447 9
3442 5258 11
3443 7043 19
3443 5967 8
3443 5215 17
3443 8574 16
3443 5471 20
3444 4998 12
3444 8711 20
3444 5012 13
3444 4112 8
3444 9969 17
3444 9042 10
3444 6606 11
3444 9039 8
3444 4288 11
3445 6879 9
3445 9986 13
3445 5584 18
3445 4883 4
3445 5272 20
3445 9341 14
3446 4872 13
3446 9265 6
3446 5593 7
3446 9852 2
3446 5067 1
3446 7626 7
3446 5215 15
3447 9723 8
3447 7330 13
3448 8497 7
3448 5665 15
3448 4208 12
3448 6767 16
3448 8854 2
3449 6866 17
3449 5351 3
3449 8738 11
3449 6717 3
3449 8635 18
3450 9909 1
3450 7533 15
3450 3687 16
3450 7583 18
3450 5723 8
3451 9317 7
3451 8175 14
3451 3512 17
3451 4818 6
3452 9679 14
3452 6216 3
3452 3973 10
3452 4230 10
3452 8209 13
3452 5459 9
3453 4336 12
3453 5715 12
3453 5762 15
3453 7337 12
3454 9465 8
3454 8270 3
3454 9907 2
3454 6054 2
3454 8004 5
3454 8667 14
3454 5843 14
3455 8444 18
3457 4335 20
3457 7040 15
3457 7034 10
3457 4844 6
3458 8557 16
3458 5530 11
3458 3836 15
3458 4846 3
3459 5199 9
3459 6451 17
3459 3983 20
3460 4946 3
3460 7222 6
3460 4280 12
3460 3936 12
3461 4024 5
3461 4019 20
3461 5134 4
3461 9403 13
3461 4608 12
3461 8533 7
3461 8721 20
3461 6653 16
3462 4643 19
3462 7002 9
3463 9286 9
3463 7237 15
3463 9047 9
3464 9978 1
3464 7152 3
3464 6867 11
3465 9681 18
3465 6904 14
3466 6985 14
3467 7449 17
3467 3989 10
3467 8008 19
3468 8570 6
3468 4935 15
3468 9694 6
3468 5696 12
3469 6760 9
3469 6809 11
3469 9690 6
3470 8835 17
3470 8105 7
3470 5909 5
3470 4431 9
3471 8814 1
3471 9783 5
3471 6891 7
3471 4621 2
3471 6156 17
3471 8007 19
3471 8291 3
3471 9535 5
3471 5579 6
3472 4188 19
3473 5269 10
3473 5234 7
3473 5564 20
3473 4334 15
3474 9126 4
3474 4006 11
3475 7988 2
3475 9783 4
3475 5780 2
3475 9638 5
3475 8702 8
3476 6513 19
3476 8638 10
3476 4904 4
3476 8399 10
3476 9263 5
3476 6193 19
3476 3805 2
3476 5611 2
3477 4518 19
3477 4501 10
3477 6682 2
3477 3807 4
3477 9540 15
3477 4958 16
3478 9181 9
3478 9539 20
3479 9595 4
3479 6593 19
3479 4042 6
3479 4021 17
3480 8822 7
3480 9243 5
3480 6826 10
3481 6456 19
3481 6217 12
3481 4447 4
3481 4303 4
3482 8248 1
3482 4806 19
3482 5615 14
3482 7144 15
3483 8179 1
3483 7802 6
3483 8706 10
3484 5352 20
3484 4107 3
3484 7968 3
3485 9667 14
3485 5757 19
3485 7516 20
3485 9412 8
3486 6507 10
3487 5249 15
3487 9024 18
3487 8457 15
3487 8809 15
3487 9891 14
3488 3918 5
3488 4806 20
3488 6955 16
3488 7928 9
3489 8178 13
3489 5416 15
3489 7044 20
3489 4968 7
3490 4337 1
3490 6814 15
3490 7091 5
3490 8514 4
3491 9954 16
3491 7295 18
3491 7424 6
3491 6371 3
3492 8288 19
3492 6950 5
3492 7643 16
3492 7795 20
3492 6579 1
3493 5268 2
3493 3797 13
3493 5771 17
3493 9040 9
3493 6832 13
3493 7404 10
3493 5596 6
3494 7919 18
3495 3624 16
3495 7784 8
3495 9389 10
3495 5897 12
3495 6728 15
3495 8024 13
3496 7812 7
3496 7309 12
3496 9505 17
3496 3904 15
3496 9374 7
3496 3830 4
3496 4142 3
3496 7376 3
3497 5245 7
3497 7648 12
3498 6436 10
3498 4547 20
3499 5409 6
3499 5490 11
3500 9672 18
3500 5190 13
3500 7404 16
3500 3776 9
3500 7623 11
3501 8375 14
3501 4651 10
3502 7886 10
3502 7624 8
3502 9171 4
3502 4825 7
3502 5986 6
3502 7546 18
3503 6259 4
3503 9245 12
3504 6145 13
3504 9918 3
3504 7059 7
3504 3935 14
3504 4981 17
3505 4342 6
3506 8260 8
3506 6640 8
3506 8034 5
3506 5145 20
3506 6158 2
3507 4708 10
3507 4250 14
3507 6749 1
3507 7351 17
3507 4962 10
3508 7843 13
3508 9933 15
3509 5105 10
3510 8834 2
3510 8425 16
3510 7762 5
3510 8368 10
3511 3626 17
3511 9719 2
3511 7655 4
3511 9843 17
3511 5225 16
3512 8820 20
3512 8655 20
3512 5313 20
3513 8328 16
3513 6872 4
3513 6630 16
3513 5701 20
3513 6860 1
3514 3616 18
3514 7019 9
3514 7466 18
3514 6281 3
3514 8377 11
3515 7311 6
3515 5525 16
3516 7590 15
3516 3584 4
3517 5799 3
3517 3661 12
3518 6099 6
3518 5092 16
3519 3635 11
3519 7309 1
3519 7407 15
3519 5842 7
3519 7039 14
3519 3645 3
3519 6786 8
3519 7089 6
3520 5636 2
3520 8578 10
3520 3630 2
3521 6126 13
3521 5266 8
3521 5561 6
3521 3881 6
3522 9033 7
3522 9656 13
3522 8240 6
3522 5002 17
3522 9356 4
3522 5853 19
3522 7577 15
3522 7606 19
3523 8231 20
3523 4927 3
3524 6163 4
3524 9557 3
3524 8314 7
3524 6390 1
3524 8669 16
3525 6089 8
3525 7748 14
3525 7407 13
3525 6130 3
3526 7119 20
3526 6863 13
3526 8920 15
3526 5402 4
3527 6030 19
3527 4594 15
3527 7352 19
3528 4062 14
3529 7802 20
3529 4821 15
3529 5697 17
3530 4166 3
3530 4831 13
3530 4217 6
3530 9809 13
3530 9432 13
3530 8552 16
3531 4475 4
3531 9831 9
3531 5186 3
3531 8448 14
3531 5945 18
3531 8382 6
3531 9530 14
3531 5923 12
3532 6437 19
3532 9059 16
3532 7357 2
3532 9938 2
3532 6921 15
3532 9627 7
3532 6427 6
3533 4193 4
3533 7278 5
3533 3794 15
3534 7836 3
3534 8694 5
3534 9990 3
3534 9970 12
3535 7708 4
3535 5594 20
3535 5421 15
3536 8102 1
3537 8511 20
3537 8717 13
3538 9607 5
3538 7214 15
3538 9893 8
3538 9960 4
3538 9516 14
3538 3652 16
3539 9695 7
3539 9288 9
3539 4418 19
3541 4958 20
3541 9984 5
3541 7242 18
3541 6185 9
3541 9099 5
3541 5028 14
3541 6798 16
3541 8384 17
3542 4716 14
3542 7560 3
3542 4886 15
3543 5978 17
3543 7945 9
3543 9168 1
3544 8020 11
3544 9611 10
3544 8971 18
3544 3847 12
3544 7920 4
3544 7194 5
3545 7933 1
3545 6821 14
3545 7283 4
3545 5105 5
3545 5402 13
3545 4841 17
3546 8015 16
3546 3798 8
3546 4189 16
3546 4859 1
3546 7445 4
3546 8929 9
3546 6380 9
3546 6789 20
3547 9838 17
3547 5661 15
3548 6727 16
3548 8009 4
3548 7855 12
3548 5624 17
3548 3608 20
3549 7446 5
3549 4630 16
3549 5441 18
3550 5224 4
3550 7516 5
3550 6108 12
3550 7020 20
3550 5575 17
3550 6348 8
3551 4437 7
3551 8583 19
3551 8891 19
3551 8180 3
3551 4193 19
3552 9734 16
3552 4134 19
3553 3897 7
3553 6322 14
3554 8714 17
3554 6077 14
3555 9156 9
3555 8664 6
3555 3963 4
3555 8062 11
3555 4341 3
3556 6248 3
3556 4224 5
3556 7130 13
3556 6685 3
3557 6917 1
3557 3888 19
3557 9504 3
3558 8086 5
3558 5638 17
3558 7189 5
3558 9439 16
3559 7264 16
3559 8843 11
3559 8085 13
3559 5821 12
3559 7256 7
3559 8438 20
3559 9323 19
3559 6374 18
3560 4636 7
3560 6305 16
3560 6730 14
3560 8595 15
3561 7476 8
3562 6449 6
3562 9875 14
3562 4729 10
3562 3649 6
3562 8159 14
3562 7608 14
3562 7914 15
3562 6503 15
3563 9127 7
3563 7422 1
3563 8457 3
3563 5535 9
3564 9618 5
3564 9950 7
3564 9314 11
3564 9214 5
3564 7586 16
3564 7495 20
3564 5207 9
3565 6520 8
3566 4861 10
3566 4852 2
3566 9402 15
3566 8976 3
3566 8484 13
3566 9137 5
3567 6851 16
3567 8681 13
3567 4923 14
3567 9252 9
3567 7423 16
3568 7039 17
3568 9701 10
3568 5497 17
3568 7252 14
3568 9891 1
3568 8661 11
3569 9119 13
3569 8667 9
3569 8745 4
3569 5523 8
3569 4511 3
3570 9475 1
3570 7995 13
3570 8758 13
3570 5491 13
3571 9240 2
3571 6928 5
3572 8231 20
3572 8346 16
3573 4530 5
3573 5023 20
3573 7855 10
3574 8698 11
3574 7556 4
3574 6428 7
3574 9168 12
3574 7987 14
3575 7646 1
3575 7662 20
3575 6988 19
3575 7331 2
3576 6483 3
3577 5656 9
3577 4412 17
3577 8633 1
3577 7697 13
3577 6493 18
3577 5719 3
3578 4054 2
3578 7065 14
3578 7705 11
3578 8615 19
3578 9985 12
3578 8613 1
3578 4125 7
3578 9611 13
3579 8691 7
3579 6076 5
3579 3673 14
3580 6965 6
3580 9399 8
3580 6735 16
3580 9430 11
3580 7443 1
3580 9555 11
3580 9122 10
3581 5013 7
3581 4161 5
3582 3811 6
3582 8169 14
3582 3950 1
3582 8611 6
3582 6791 16
3583 8347 18
3583 8360 9
3583 5918 13
3584 4912 6
3584 7858 10
3584 9441 2
3585 6965 13
3585 7989 17
3585 4764 7
3585 6912 15
3585 3626 11
3585 4167 20
3585 6301 9
3586 4863 12
3586 6427 17
3586 9039 16
3586 3746 2
3587 7954 5
3587 3677 7
3587 3663 1
3587 9907 16
3587 5479 3
3588 3811 2
3588 8977 11
3588 5514 13
3588 6909 10
3588 9591 2
3589 6435 1
3589 7672 14
3589 8147 15
3590 3618 10
3590 4080 4
3590 4083 12
3590 7186 17
3590 7614 13
3590 6451 16
3590 8937 20
3590 6793 11
3591 9180 5
3591 7610 10
3591 9419 1
3592 8315 18
3592 5824 16
3592 6045 9
3592 3968 4
3593 9467 11
3593 8433 12
3593 8011 1
3593 6802 15
3593 4902 11
3594 9432 16
3594 4641 14
3595 4471 9
3596 9102 10
3596 7465 19
3597 6542 13
3597 7161 8
3598 5313 19
3598 4024 6
3598 8951 4
3599 8317 10
3599 6668 18
3600 6313 4
3600 7583 19
3601 7348 13
3601 7022 10
3601 6537 6
3602 5629 9
3602 5189 2
3602 7969 10
3602 9390 7
3603 5860 13
3603 5122 12
3603 6978 10
3603 6430 11
3604 6760 3
3605 7762 19
3605 9099 3
3606 6039 14
3607 6163 2
3607 9980 2
3607 3768 6
3607 3710 5
3608 9641 5
3608 8667 14
3608 5520 11
3608 7101 14
3608 7217 16
3609 4971 20
3609 5848 20
3609 9135 6
3609 6042 14
3609 9934 13
3609 5479 5
3609 9063 10
3610 3767 8
3610 7306 9
3610 4220 4
3610 4578 15
3610 9940 18
3610 9528 3
3610 5096 10
3610 8874 17
3610 6385 2
3610 9159 18
3611 6873 20
3611 3776 13
3611 8951 12
3612 4584 18
3612 3793 13
3612 9294 4
3613 7999 10
3613 9748 14
3613 7870 20
3613 8434 5
3613 5552 4
3613 8563 3
3614 6199 19
3614 7244 8
3614 7704 13
3614 5659 18
3614 7266 15
3614 7574 12
3614 8020 16
3615 5384 9
3615 6784 3
3615 5220 6
3615 4888 6
3616 9927 17
3616 9072 16
3616 5747 14
3616 9698 16
3617 4140 1
3617 3646 9
3618 8904 9
3619 5213 10
3619 8812 16
3619 8584 3
3620 3965 18
3620 5628 13
3620 4831 19
3621 6775 10
3621 7303 3
3621 5318 8
3621 6076 20
3621 7371 2
3621 8445 9
3622 8247 2
3622 9380 18
3623 4967 2
3623 9029 17
3623 6597 14
3625 6714 5
3625 6491 17
3625 4547 8
3626 4034 11
3626 5591 11
3626 7858 16
3627 8109 4
3627 5518 10
3627 4786 6
3627 7777 15
3627 5245 2
3627 9858 19
3627 5614 7
3628 6161 3
3629 7145 20
3630 6625 3
3630 5456 6
3630 5247 3
3631 9652 5
3631 9972 11
3631 8720 19
3632 6011 11
3633 4310 8
3633 5507 11
3633 4864 7
3633 7360 5
3633 6607 10
3634 6373 4
3634 7049 6
3635 6467 14
3635 7967 14
3635 4357 13
3636 9177 6
3636 7068 2
3636 8130 14
3637 8366 18
3637 4356 11
3637 6316 13
3637 5858 14
3637 3943 2
3638 9448 20
3638 6931 1
3638 7760 5
3638 8204 17
3639 4553 18
3639 9468 11
3639 4810 10
3639 3847 3
3639 7959 3
3640 6179 3
3640 5702 4
3640 9697 5
3641 5625 1
3641 9070 3
3641 5643 12
3641 6804 2
3641 8316 5
3641 5152 13
3642 8846 3
3642 5814 11
3642 4885 12
3643 5622 9
3643 9493 5
3643 3833 15
3643 9308 15
3643 8623 3
3644 7711 9
3644 4068 3
3644 3834 2
3644 9674 10
3644 9141 12
3644 8837 5
3644 4345 17
3644 3657 18
3645 6225 16
3645 5965 14
3646 6767 10
3646 7286 14
3646 9396 17
3646 4088 17
3646 4975 1
3646 6161 20
3647 9887 1
3647 7076 9
3647 9443 20
3648 8305 11
3648 5712 5
3648 3957 13
3648 7751 1
3648 6124 11
3648 7233 4
3649 6228 17
3649 9388 12
3649 4177 10
3649 7665 13
3649 6167 9
3650 9785 4
3650 7512 7
3650 8142 16
3650 5036 5
3650 8000 18
3650 9967 4
3651 6165 4
3651 7448 5
3651 9574 6
3651 7360 7
3651 4382 3
3651 5692 10
3652 3728 9
3652 9483 18
3652 4699 18
3652 4357 13
3652 5910 8
3653 8140 14
3653 9504 14
3653 3657 17
3654 3772 2
3654 9802 6
3654 6405 20
3654 6865 11
3655 8684 12
3655 5873 9
3656 7640 18
3656 7499 11
3657 5846 19
3657 5722 20
3657 9400 15
3657 5976 11
3658 6430 6
3658 8450 14
3658 9295 12
3659 5820 16
3659 4040 2
3659 4596 2
3659 9550 12
3659 4231 14
3659 9666 5
3660 5571 17
3660 8124 10
3660 4768 10
3660 8447 7
3660 9337 5
3661 5582 20
3661 8982 2
3661 7960 18
3661 7654 3
3662 3823 3
3662 8265 14
3662 9868 2
3662 7271 20
3663 9435 14
3663 6195 6
3663 8991 20
3663 5130 8
3664 8074 19
3664 5487 11
3664 9159 14
3665 5006 3
3665 6477 7
3666 4135 13
3666 3796 3
3666 5452 11
3666 4648 4
3666 5723 1
3666 7482 1
3666 3809 7
3666 5187 16
3666 8245 9
3667 5900 19
3667 9462 5
3667 4059 4
3667 4178 5
3667 4007 1
3668 8315 20
3668 3784 14
3668 7834 20
3668 5431 17
3669 5542 13
3669 7623 2
3669 9990 2
3669 9040 16
3669 9754 15
3670 4749 11
3670 9405 15
3670 4394 3
3671 7968 12
3671 9467 12
3671 4009 11
3671 9365 13
3672 5460 5
3672 8688 7
3673 8335 19
3673 9192 10
3674 7900 16
3674 9161 14
3674 6826 10
3675 9205 14
3675 7362 20
3675 5524 3
3675 7423 10
3676 4236 11
3676 4742 15
3676 5465 17
3676 4876 12
3676 8235 20
3677 9345 1
3677 5085 19
3677 5081 11
3677 6960 4
3678 5272 20
3678 8305 18
3678 8451 1
3679 5308 19
3679 5807 11
3679 7228 20
3680 5085 20
3680 4769 2
3680 9353 12
3680 6591 13
3681 4061 1
3681 9935 7
3681 9298 5
3681 4366 13
3683 4503 13
3683 5067 5
3683 5305 11
3683 4623 4
3683 9503 2
3683 9407 8
3684 4876 4
3684 4022 12
3684 8249 8
3685 8351 1
3685 6957 17
3685 8037 15
3685 6528 2
3685 4434 8
3686 6143 8
3686 6103 1
3686 6638 6
3686 6457 9
3688 6618 14
3688 8418 16
3688 5131 16
3688 9462 14
3688 4066 20
3688 5418 14
3689 4829 18
3690 8316 18
3690 8755 15
3690 5530 1
3690 7256 14
3691 8496 10
3691 9460 3
3691 6289 2
3691 5816 17
3691 7997 2
3692 3948 20
3692 5926 3
3692 5025 1
3692 6057 16
3694 5286 5
3694 5567 19
3694 4687 20
3694 7842 14
3694 5800 16
3694 5164 6
3694 6164 6
3694 6503 10
3694 9214 17
3695 6025 11
3695 4940 12
3696 7364 4
3696 9974 11
3696 9764 15
3697 8561 2
3697 8700 7
3697 6122 9
3697 5854 7
3697 4476 10
3698 4483 19
3698 6865 3
3698 3844 15
3698 4367 3
3699 7432 2
3699 3729 2
3700 4914 8
3700 8849 11
3700 9075 16
3700 6586 2
3700 4699 11
3700 4019 18
3700 4788 8
3700 9840 8
3700 5277 10
3700 6835 19
3701 8447 9
3702 6782 8
3702 7502 16
3702 9067 10
3703 5651 16
3703 5033 12
3703 7250 2
3704 4098 14
3704 4669 7
3704 7341 13
3704 6108 18
3705 9406 11
3705 9726 7
3706 4400 19
3706 4092 20
3706 4018 6
3706 5531 17
3706 4229 13
3706 6362 7
3706 3916 13
3707 4076 19
3707 9934 8
3707 4525 9
3707 4956 3
3708 7138 3
3708 4812 12
3708 6800 5
3708 6835 12
3709 9121 14
3709 4670 9
3709 5364 4
3709 3794 13
3709 7721 12
3710 6628 2
3710 5348 14
3710 9192 10
3710 9203 7
3711 7416 8
3712 5036 1
3712 4236 12
3712 6700 10
3712 4419 2
3712 8325 13
3713 5904 19
3713 4599 14
3714 9868 12
3714 4933 4
3714 7081 9
3714 6530 17
3714 9425 5
3715 7933 13
3715 8378 18
3715 3720 6
3715 9997 15
3716 7253 5
3716 4996 11
3716 3903 14
3717 7621 8
3718 8871 20
3719 6579 8
3719 5158 2
3719 5940 2
3719 9208 19
3719 5431 5
3720 7193 5
3720 9764 9
3720 6280 3
3720 5488 3
3721 8841 16
3721 7494 16
3721 3998 4
3721 8206 12
3722 9160 12
3723 7320 7
3723 6200 14
3723 3733 16
3724 5014 8
3724 7612 4
3724 7180 16
3724 5334 10
3725 3920 6
3725 7218 3
3725 8873 4
3725 5873 11
3725 7674 5
3725 4806 4
3726 6837 19
3726 4576 6
3727 5912 14
3727 4708 20
3727 9662 8
3727 4658 14
3728 9463 1
3728 6677 19
3728 6512 19
3728 3996 16
3728 5186 2
3728 7058 16
3728 7220 7
